created_at,id,id_str,text,truncated,entities,extended_entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status_id,quoted_status_id_str
Sat Jul 17 20:36:19 +0000 2021,1416497010107158530,1416497010107158530,If Covid 19 was a person🤞🏽🙊🙆🏽‍♀️ https://t.co/qCBNsVD7sA,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1416497002582581257, 'id_str': '1416497002582581257', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/E6hohNhXIAkX3gk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E6hohNhXIAkX3gk.jpg', 'url': 'https://t.co/qCBNsVD7sA', 'display_url': 'pic.twitter.com/qCBNsVD7sA', 'expanded_url': 'https://twitter.com/Ntobeko_Bblv/status/1416497010107158530/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}","{'media': [{'id': 1416497002582581257, 'id_str': '1416497002582581257', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/E6hohNhXIAkX3gk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E6hohNhXIAkX3gk.jpg', 'url': 'https://t.co/qCBNsVD7sA', 'display_url': 'pic.twitter.com/qCBNsVD7sA', 'expanded_url': 'https://twitter.com/Ntobeko_Bblv/status/1416497010107158530/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1195129543645896704, 'id_str': '1195129543645896704', 'name': 'iNtobeko yamaChunu❤️🥰😍', 'screen_name': 'Ntobeko_Bblv', 'location': 'Durban, South Africa', 'description': 'Optimistic,Spontaneous and an ambivert.I just love life😍🤷🏽\u200d♀️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6028, 'friends_count': 6210, 'listed_count': 0, 'created_at': 'Fri Nov 15 00:02:26 +0000 2019', 'favourites_count': 18972, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11843, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1412345474053554176/mZvODSXp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1412345474053554176/mZvODSXp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1195129543645896704/1618174826', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,False,en,,,
Sat Jul 17 20:36:18 +0000 2021,1416497009058488321,1416497009058488321,"Tennessee ranks No. 1 in the U.S. for largest increase in new COVID-19 cases 
https://t.co/KlJbUmv0q4",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KlJbUmv0q4', 'expanded_url': 'https://www.wmcactionnews5.com/2021/07/14/tennessee-ranks-no-1-us-largest-increase-new-covid-19-cases/', 'display_url': 'wmcactionnews5.com/2021/07/14/ten…', 'indices': [78, 101]}]}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 778649663750582272, 'id_str': '778649663750582272', 'name': 'LOC SoCal Alumni', 'screen_name': 'LocSocalAlumni', 'location': 'Los Angeles, CA', 'description': ""We are LeMoyne-Owen College's (LOC) Southern California Alumni Chapter! LOC is a HBCU located in Memphis, TN creating tomorrow's leaders today!"", 'url': 'https://t.co/SPKZAATILk', 'entities': {'url': {'urls': [{'url': 'https://t.co/SPKZAATILk', 'expanded_url': 'http://www.LOC.edu', 'display_url': 'LOC.edu', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 235, 'friends_count': 435, 'listed_count': 2, 'created_at': 'Wed Sep 21 17:38:41 +0000 2016', 'favourites_count': 9626, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4068, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/779712690159706113/qjEMbPE5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/779712690159706113/qjEMbPE5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/778649663750582272/1474732946', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,True,en,,,
Sat Jul 17 20:36:18 +0000 2021,1416497009050144771,1416497009050144771,"RT @mcspocky: Mask shaming ignores COVID-19 fears of immunocompromised people

Featured in the story is one of our own Tweeters, @morethanm…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mcspocky', 'name': '👽 McSpocky™ 🔄🌊👍 #PatriotsVoteBlue', 'id': 18082945, 'id_str': '18082945', 'indices': [3, 12]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1618469916, 'id_str': '1618469916', 'name': 'alexandria', 'screen_name': 'StarStruckIdeas', 'location': 'Maryland, USA', 'description': 'grumpy old bitch. \nshe/her', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 322, 'friends_count': 458, 'listed_count': 17, 'created_at': 'Wed Jul 24 19:49:34 +0000 2013', 'favourites_count': 21721, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7694, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1349453279609159688/L1iuajJX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1349453279609159688/L1iuajJX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1618469916/1582512576', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,24,0,False,False,,en,"{'created_at': 'Sat Jul 17 20:06:01 +0000 2021', 'id': 1416489386187837441, 'id_str': '1416489386187837441', 'text': 'Mask shaming ignores COVID-19 fears of immunocompromised people\n\nFeatured in the story is one of our own Tweeters,… https://t.co/GGEzalaGv4', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GGEzalaGv4', 'expanded_url': 'https://twitter.com/i/web/status/1416489386187837441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 18082945, 'id_str': '18082945', 'name': '👽 McSpocky™ 🔄🌊👍 #PatriotsVoteBlue', 'screen_name': 'mcspocky', 'location': 'Northwest, USA', 'description': 'Recommend https://t.co/9oFK2W26y2 As an Amazon Associate I earn from qualifying purchases. #Feminist #BlueWave2022 #BLM #TheResistance #ThanksForTheFollow!', 'url': 'https://t.co/MaO4igRzUB', 'entities': {'url': {'urls': [{'url': 'https://t.co/MaO4igRzUB', 'expanded_url': 'https://shop.spreadshirt.com/mcspockys/', 'display_url': 'shop.spreadshirt.com/mcspockys/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/9oFK2W26y2', 'expanded_url': 'http://amzn.to/3cS95Vl', 'display_url': 'amzn.to/3cS95Vl', 'indices': [10, 33]}]}}, 'protected': False, 'followers_count': 287435, 'friends_count': 240550, 'listed_count': 1009, 'created_at': 'Fri Dec 12 19:03:54 +0000 2008', 'favourites_count': 241577, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21859, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3300CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262113247466942464/etyoAoMF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262113247466942464/etyoAoMF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18082945/1588304534', 'profile_link_color': '6600FF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E4FF', 'profile_text_color': '0F0000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 24, 'favorite_count': 51, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,
Sat Jul 17 20:36:18 +0000 2021,1416497008253227009,1416497008253227009,"RT @LEAD_Coalition: #Covid19 made America’s long-term care crisis impossible to ignore https://t.co/wIStuy3yqL 

#coronavirus #Alzheimers #…",False,"{'hashtags': [{'text': 'Covid19', 'indices': [20, 28]}, {'text': 'coronavirus', 'indices': [113, 125]}, {'text': 'Alzheimers', 'indices': [126, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LEAD_Coalition', 'name': 'Ian Kremer', 'id': 64703161, 'id_str': '64703161', 'indices': [3, 18]}], 'urls': [{'url': 'https://t.co/wIStuy3yqL', 'expanded_url': 'https://www.vox.com/policy-and-politics/22375360/nursing-home-care-in-home-covid-19', 'display_url': 'vox.com/policy-and-pol…', 'indices': [87, 110]}]}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",,,,,,"{'id': 19605809, 'id_str': '19605809', 'name': 'Wil Rivait', 'screen_name': 'FreebyrdWil', 'location': 'Southwest Florida', 'description': ""Entrepreneur\\Sotheby's Real Estate Broker\\Marketing Professional\\Connecting Beautiful People To Learn, Share And Grow With World Wide\\Love God\\Family\\USA"", 'url': 'https://t.co/i0UWolZyTB', 'entities': {'url': {'urls': [{'url': 'https://t.co/i0UWolZyTB', 'expanded_url': 'https://wilrivait.premiersothebysrealty.com/Default.aspx', 'display_url': 'wilrivait.premiersothebysrealty.com/Default.aspx', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 27239, 'friends_count': 29597, 'listed_count': 392, 'created_at': 'Tue Jan 27 18:15:10 +0000 2009', 'favourites_count': 175134, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 102903, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2663824845/74506590c1e31aef43d659b1a0bc9ec5_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2663824845/74506590c1e31aef43d659b1a0bc9ec5_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19605809/1624157671', 'profile_link_color': '461CBA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,25,0,False,False,False,en,"{'created_at': 'Sat Jul 17 13:46:00 +0000 2021', 'id': 1416393751216463876, 'id_str': '1416393751216463876', 'text': '#Covid19 made America’s long-term care crisis impossible to ignore https://t.co/wIStuy3yqL \n\n#coronavirus… https://t.co/CNAN5MqtpI', 'truncated': True, 'entities': {'hashtags': [{'text': 'Covid19', 'indices': [0, 8]}, {'text': 'coronavirus', 'indices': [93, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wIStuy3yqL', 'expanded_url': 'https://www.vox.com/policy-and-politics/22375360/nursing-home-care-in-home-covid-19', 'display_url': 'vox.com/policy-and-pol…', 'indices': [67, 90]}, {'url': 'https://t.co/CNAN5MqtpI', 'expanded_url': 'https://twitter.com/i/web/status/1416393751216463876', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 64703161, 'id_str': '64703161', 'name': 'Ian Kremer', 'screen_name': 'LEAD_Coalition', 'location': 'Washington, DC', 'description': 'Exec. Dir. of the LEAD Coalition (a diverse national coalition of organizations advancing #dementia quality of life, care, support & research). @WUSTL @UMichLaw', 'url': 'http://t.co/7f8EYnVE4q', 'entities': {'url': {'urls': [{'url': 'http://t.co/7f8EYnVE4q', 'expanded_url': 'http://www.leadcoalition.org', 'display_url': 'leadcoalition.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 46225, 'friends_count': 35992, 'listed_count': 921, 'created_at': 'Tue Aug 11 12:46:38 +0000 2009', 'favourites_count': 49037, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 43418, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '7A2626', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000543724265/5d4f0faa1af2a5d0ea796c0041484706_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000543724265/5d4f0faa1af2a5d0ea796c0041484706_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/64703161/1402079171', 'profile_link_color': 'BF0606', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '9780C2', 'profile_text_color': '250F36', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 25, 'favorite_count': 24, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,
Sat Jul 17 20:36:18 +0000 2021,1416497008131588100,1416497008131588100,RT @SwainForSenate: BREAKING: Three of the Texas Democrats who fled the state this week and did not wear masks on a private plane have test…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SwainForSenate', 'name': 'Tim Swain', 'id': 1356282424313999361, 'id_str': '1356282424313999361', 'indices': [3, 18]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1345758930, 'id_str': '1345758930', 'name': 'Silvergirl20🇺🇸', 'screen_name': 'alexandraheuser', 'location': 'America', 'description': 'If my people, which are called by My name, shall humble themselves, and pray, and seek My face.. then I will hear from heaven..', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2169, 'friends_count': 1412, 'listed_count': 180, 'created_at': 'Fri Apr 12 02:18:18 +0000 2013', 'favourites_count': 81201, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 210710, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1349011170401918977/kWH3Qp4c_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1349011170401918977/kWH3Qp4c_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1345758930/1466138252', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,3034,0,False,False,,en,"{'created_at': 'Sat Jul 17 17:42:28 +0000 2021', 'id': 1416453260945223683, 'id_str': '1416453260945223683', 'text': 'BREAKING: Three of the Texas Democrats who fled the state this week and did not wear masks on a private plane have… https://t.co/9W8f518Lhl', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9W8f518Lhl', 'expanded_url': 'https://twitter.com/i/web/status/1416453260945223683', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1356282424313999361, 'id_str': '1356282424313999361', 'name': 'Tim Swain', 'screen_name': 'SwainForSenate', 'location': 'South Carolina, USA', 'description': 'Father of 2. Husband. America First 2022 US Senate Candidate from South Carolina. https://t.co/2N6c0Sw8Yn', 'url': 'https://t.co/wtW7cczK7G', 'entities': {'url': {'urls': [{'url': 'https://t.co/wtW7cczK7G', 'expanded_url': 'https://secure.anedot.com/swain-for-senate/donate', 'display_url': 'secure.anedot.com/swain-for-sena…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/2N6c0Sw8Yn', 'expanded_url': 'http://SwainForSenate.com', 'display_url': 'SwainForSenate.com', 'indices': [82, 105]}]}}, 'protected': False, 'followers_count': 33362, 'friends_count': 316, 'listed_count': 82, 'created_at': 'Mon Feb 01 16:45:16 +0000 2021', 'favourites_count': 16797, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3091, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1402405088044490759/yOrjLqeC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1402405088044490759/yOrjLqeC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1356282424313999361/1622249716', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3034, 'favorite_count': 9912, 'favorited': False, 'retweeted': False, 'lang': 'en'}",,
Sat Jul 17 20:36:18 +0000 2021,1416497007850577926,1416497007850577926,RT @CNN: Three fully vaccinated Texas House Democrats who traveled to DC to block the state GOP from passing a new voting law have tested p…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CNN', 'name': 'CNN', 'id': 759251, 'id_str': '759251', 'indices': [3, 7]}], 'urls': []}",,"{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1220017250, 'id_str': '1220017250', 'name': 'Mae Curbeam', 'screen_name': 'bmcurbeam', 'location': 'United States', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 75, 'friends_count': 254, 'listed_count': 2, 'created_at': 'Mon Feb 25 23:33:07 +0000 2013', 'favourites_count': 19403, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8999, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/869023696547180550/YSoE9Vdd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/869023696547180550/YSoE9Vdd_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,83,0,False,False,,en,"{'created_at': 'Sat Jul 17 20:02:06 +0000 2021', 'id': 1416488401625288709, 'id_str': '1416488401625288709', 'text': 'Three fully vaccinated Texas House Democrats who traveled to DC to block the state GOP from passing a new voting la… https://t.co/4W8AawoSk2', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4W8AawoSk2', 'expanded_url': 'https://twitter.com/i/web/status/1416488401625288709', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': '', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app https://t.co/UCHG9M367J', 'url': 'http://t.co/IaghNW8Xm2', 'entities': {'url': {'urls': [{'url': 'http://t.co/IaghNW8Xm2', 'expanded_url': 'http://www.cnn.com', 'display_url': 'cnn.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/UCHG9M367J', 'expanded_url': 'http://cnn.com/apps', 'display_url': 'cnn.com/apps', 'indices': [134, 157]}]}}, 'protected': False, 'followers_count': 54127748, 'friends_count': 1102, 'listed_count': 149179, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'favourites_count': 1405, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 347023, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1624311855', 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'regular', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 83, 'favorite_count': 232, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,
